id,en,zh,lzh,ja,ru
主公！袁术前锋军已被我军击溃，正向后逃窜，再追剿三十里便可将其逐出徐州！只是……我军先前平定黄巾、荡平泰山内乱，如今又战袁术，将士疲敝，徐州已是独木难支啊！,"My lord! Yuan Shu's vanguard has been defeated and is fleeing. If we pursue another thirty li, we can drive them out of Xuzhou! But... after pacifying the Yellow Turbans, settling the Taishan unrest, and now fighting Yuan Shu, our soldiers are exhausted. Xuzhou is barely standing alone!",主公！袁术前锋军已被我军击溃，正向后逃窜，再追剿三十里便可将其逐出徐州！只是……我军先前平定黄巾、荡平泰山内乱，如今又战袁术，将士疲敝，徐州已是独木难支啊！,主公！袁術前鋒軍已被我軍擊潰，正向後逃竄，再追剿三十里便可將其逐出徐州！只是……我軍先前平定黃巾、蕩平泰山內亂，如今又戰袁術，將士疲敝，徐州已是獨木難支啊！,主君！袁術の先鋒軍は我が軍に撃破され、後方へ逃げています。さらに三十里追撃すれば、徐州から追い払えます！ただ……我が軍は先に黄巾を平定し、泰山の内乱を鎮め、今また袁術と戦っており、将士は疲弊しています。徐州だけではもはや支えきれません！,"Господин! Передовые войска Юань Шу разбиты нами и бегут назад. Если преследовать ещё тридцать ли, можно выгнать их из Сюйчжоу! Только…… мы уже усмиряли Жёлтые повязки, подавляли тайшаньскую смуту, теперь снова воюем с Юань Шу. Воины измотаны, Сюйчжоу едва держится один!"
狗贼袁术！拼到最后一人俺也认了！只是弟兄们死伤太多，若他再度集结大军反扑，局势便凶险了！,"That dog Yuan Shu! I would fight to the last man! But too many brothers have died. If he gathers a great army and strikes back, the situation will be dangerous.",狗贼袁术！拼到最后一人俺也认了！只是弟兄们死伤太多，若他再度集结大军反扑，局势便凶险了！,狗賊袁術！拼到最後一人俺也認了！只是弟兄們死傷太多，若他再度集結大軍反撲，局勢便兇險了！,袁術の狗賊め！最後の一人まで戦う覚悟はある！だが兄弟たちの死傷が多すぎる。奴が再び大軍を集めて反撃してくれば、局面は危うくなる！,"Проклятый Юань Шу! Я готов биться до последнего человека! Но братьев погибло слишком много. Если он снова соберёт войска и ударит, положение станет страшным!"
诸位弟兄浴血奋战，我心难安。好在袁术已露败相，只要先前曹操许诺的援军一到，便能稳住局势，徐州之危可解。,"Brothers have fought in blood, and my heart cannot rest. Fortunately, Yuan Shu is showing defeat. Once the reinforcements Cao Cao promised arrive, we can stabilize the situation and end Xuzhou's crisis.",诸位弟兄浴血奋战，我心难安。好在袁术已露败相，只要先前曹操许诺的援军一到，便能稳住局势，徐州之危可解。,諸位弟兄浴血奮戰，我心難安。好在袁術已露敗相，只要先前曹操許諾的援軍一到，便能穩住局勢，徐州之危可解。,諸君が血を浴びて奮戦しているのに、私の心は安んじない。幸い袁術には敗色が見えている。先に曹操が約束した援軍さえ来れば、局勢は安定し、徐州の危機も解ける。,"Братья проливают кровь, и сердце моё неспокойно. К счастью, Юань Шу уже показывает слабость. Как только прибудет обещанная Цао Цао помощь, положение станет устойчивым, и опасность Сюйчжоу будет снята."
话音刚落，一名士兵手持信函，浑身尘土地奔来,"As the words fell, a dust-covered soldier ran in with a letter.",话音刚落，一名士兵手持信函，浑身尘土地奔来,話音剛落，一名士兵手持信函，渾身塵土地奔來,言葉が終わらぬうちに、一人の兵士が書簡を手に、全身を土埃にまみれさせて駆けてきた。,"Едва прозвучали эти слова, как солдат с письмом в руке, весь в пыли, прибежал к ним."
报主公！营外来一骑者，自称曹镇东帐下信使，有密信呈上！,"Report, my lord! A lone rider outside camp claims to be a messenger under Cao, General Who Guards the East, bearing a secret letter!",报主公！营外来一骑者，自称曹镇东帐下信使，有密信呈上！,報主公！營外來一騎者，自稱曹鎮東帳下信使，有密信呈上！,報告、主君！営外に一騎、曹鎮東帳下の信使と名乗る者が来ております。密書を呈したいとのことです！,"Докладываю, господин! У лагеря прибыл всадник, называющий себя посланцем Цао Чжэньдуна. Он привёз тайное письмо!"
袁术退军后，曹豹通敌之事查无实证，刘备亲手为其解缚。,"After Yuan Shu withdrew, no evidence was found that Cao Bao had colluded with the enemy. Liu Bei personally untied him.",袁术退军后，曹豹通敌之事查无实证，刘备亲手为其解缚。,袁術退軍後，曹豹通敵之事查無實證，劉備親手為其解縛。,袁術の退軍後、曹豹の通敵について確証は見つからず、劉備は自らその縄を解いた。,После отступления Юань Шу доказательств измены Цао Бао не нашли. Лю Бэй лично развязал его.
曹将军，委屈你了。,"General Cao, you have suffered wrong.",曹将军，委屈你了。,曹將軍，委屈你了。,曹将軍、つらい思いをさせた。,"Генерал Цао, вам пришлось пережить несправедливость."
先前将将军收押，实乃权宜之计。袁术那厮生性多疑，若我当时表现得对你深信不疑，反会让他起疑。唯有将你 “打入大牢”，才能让他以为我军中真的生了嫌隙，从而放松警惕，被我军一举击破。,"Detaining you earlier was a temporary measure. Yuan Shu is suspicious by nature. If I had shown complete trust in you, he would have become wary. Only by ""throwing you in prison"" could I make him believe there was truly a rift in our army, lowering his guard so we could defeat him in one stroke.",先前将将军收押，实乃权宜之计。袁术那厮生性多疑，若我当时表现得对你深信不疑，反会让他起疑。唯有将你 “打入大牢”，才能让他以为我军中真的生了嫌隙，从而放松警惕，被我军一举击破。,先前將將軍收押，實乃權宜之計。袁術那廝生性多疑，若我當時表現得對你深信不疑，反會讓他起疑。唯有將你 “打入大牢”，才能讓他以為我軍中真的生了嫌隙，從而放鬆警惕，被我軍一舉擊破。,先に将軍を収監したのは、やむを得ぬ策だった。袁術の奴は生来疑い深い。もし私があの時、あなたを完全に信じている姿を見せれば、かえって疑念を抱いたはずだ。あなたを“大牢へ入れる”ことで、奴に我が軍中に本当に亀裂が生じたと思わせ、警戒を緩めさせ、一挙に撃破するしかなかった。,"Ранее я взял генерала под стражу лишь как временную меру. Юань Шу по природе подозрителен. Если бы я тогда показал полное доверие к вам, он бы насторожился. Только «бросив вас в темницу», я мог заставить его поверить, что в нашей армии появился настоящий разлад, ослабить его бдительность и одним ударом разбить его."
如今袁军已退，经过彻查，证明将军确实是清白的。这出 “苦肉计”，还望将军海涵。,"Now Yuan's army has retreated, and after a thorough investigation, you have been proven innocent. I hope you will forgive this bitter-flesh ploy.",如今袁军已退，经过彻查，证明将军确实是清白的。这出 “苦肉计”，还望将军海涵。,如今袁軍已退，經過徹查，證明將軍確實是清白的。這出 “苦肉計”，還望將軍海涵。,今や袁軍は退いた。徹底して調べた結果、将軍の潔白も証明された。この“苦肉の計”、どうかお許し願いたい。,"Теперь армия Юаня отступила. После проверки доказано, что генерал действительно чист. Прошу простить эту «горькую уловку»."
哼…… 主公这手段，真是高明。末将一介武夫，能为主公的 “大计” 做一块铺路石，是末将的荣幸。,"Hmph... My lord's methods are truly brilliant. I am only a rough soldier. To serve as paving stone for my lord's ""great plan"" is my honor.",哼…… 主公这手段，真是高明。末将一介武夫，能为主公的 “大计” 做一块铺路石，是末将的荣幸。,哼…… 主公這手段，真是高明。末將一介武夫，能為主公的 “大計” 做一塊鋪路石，是末將的榮幸。,ふん……主君のこの手段、実に見事ですな。末将は一介の武夫。主君の“大計”の敷石になれたなら、末将の栄誉でございます。,"Хм…… Способ господина действительно искусен. Я, ваш военачальник, всего лишь грубый воин. Быть камнем под ногами вашего «великого плана» — честь для меня."
将军深明大义，备感激不尽。,"General, you understand the greater good. Bei is deeply grateful.",将军深明大义，备感激不尽。,將軍深明大義，備感激不盡。,将軍は大義をよく理解してくれた。備は感謝に堪えぬ。,Генерал понимает великий долг. Бэй глубоко благодарен.
不敢当。只要主公心里明白末将…… 是无辜的，便好。,"I dare not accept that. So long as my lord knows in his heart that I... was innocent, that is enough.",不敢当。只要主公心里明白末将…… 是无辜的，便好。,不敢當。只要主公心裡明白末將…… 是無辜的，便好。,恐れ入ります。ただ主君の心に、末将が……無実であると分かっていれば、それで結構です。,"Не стоит. Лишь бы господин в душе понимал, что я, ваш военачальник,…… невиновен."
曹操信中所言何事？援军何时抵达？,What does Cao Cao's letter say? When will the reinforcements arrive?,曹操信中所言何事？援军何时抵达？,曹操信中所言何事？援軍何時抵達？,曹操の書には何とある？援軍はいつ到着する？,Что пишет Цао Цао? Когда прибудет помощь?
曹操……来不了了。,Cao Cao... cannot come.,曹操……来不了了。,曹操……來不了了。,曹操は……来られません。,Цао Цао…… не придёт.
他怎能食言！难道见我军惨状，便不管不顾了？,How can he break his word! Does he see our suffering and simply abandon us?,他怎能食言！难道见我军惨状，便不管不顾了？,他怎能食言！難道見我軍慘狀，便不管不顧了？,どうして約を違える！我が軍の惨状を見て、見捨てたというのか？,"Как он может нарушить слово! Неужели, увидев наше бедствие, он просто бросил нас?"
非他不愿，实有难言之隐。他迎回天子定都许都后，宫室待修、百官待赈，境内黄巾余孽未除、民心未安，若轻动兵马，后方必生变故，反累汉室根基。他已暗令兖州诸将扼守袁术侧翼，也承诺粮草军备可连夜送达，但主力援军，终究是派不出了。,"It is not that he is unwilling. He has difficulties he cannot speak of. After welcoming the Emperor back and setting the capital at Xudu, palaces need repair, officials need relief, Yellow Turban remnants remain in his lands, and the people are not yet settled. If he moves troops lightly, his rear may fall into chaos and harm the Han's foundation. He has secretly ordered the Yanzhou generals to hold Yuan Shu's flank, and promised grain and equipment can be sent overnight, but his main reinforcements cannot be dispatched after all.",非他不愿，实有难言之隐。他迎回天子定都许都后，宫室待修、百官待赈，境内黄巾余孽未除、民心未安，若轻动兵马，后方必生变故，反累汉室根基。他已暗令兖州诸将扼守袁术侧翼，也承诺粮草军备可连夜送达，但主力援军，终究是派不出了。,非他不願，實有難言之隱。他迎回天子定都許都後，宮室待修、百官待賑，境內黃巾餘孽未除、民心未安，若輕動兵馬，後方必生變故，反累漢室根基。他已暗令兗州諸將扼守袁術側翼，也承諾糧草軍備可連夜送達，但主力援軍，終究是派不出了。,彼が望まぬわけではなく、やむを得ぬ事情があるのです。天子を迎え許都に都を定めた後、宮室は修繕を待ち、百官は救済を待ち、領内の黄巾残党はいまだ除かれず、民心も安んじておりません。軽々しく兵馬を動かせば、後方に変事が生じ、かえって漢室の根基を損ないます。彼はすでに兗州諸将へ密命し、袁術の側翼を扼させており、糧草と軍備も夜を徹して届けると約束しています。ですが主力援軍は、ついに派遣できないとのことです。,"Не потому, что не хочет. У него есть трудные причины. После возвращения императора и основания столицы в Сюйду дворцы ждут ремонта, чиновники ждут помощи, в землях не добиты остатки Жёлтых повязок, народ не успокоен. Если он легко двинет войска, тыл взбунтуется и повредит основе Хань. Он уже тайно приказал генералам Яньчжоу сдерживать фланг Юань Шу и обещал, что зерно и снаряжение будут доставлены ночью. Но главные подкрепления он всё же отправить не может."
【众人传阅信函，演武场陷入死寂，唯有伤兵的呻吟声愈发清晰。陈登看完信函，轻叹一声，不再言语】,"[Everyone passed the letter around. The Drill Ground fell into dead silence, and only the groans of wounded soldiers grew clearer. After Chen Deng finished reading, he sighed softly and said no more.]",【众人传阅信函，演武场陷入死寂，唯有伤兵的呻吟声愈发清晰。陈登看完信函，轻叹一声，不再言语】,【眾人傳閱信函，演武場陷入死寂，唯有傷兵的呻吟聲愈發清晰。陳登看完信函，輕嘆一聲，不再言語】,【一同が書簡を回し読むと、演武場は死のように静まり返った。ただ傷兵のうめきだけが、いよいよはっきり聞こえた。陳登は書簡を読み終えると、軽くため息をつき、それ以上何も言わなかった】,"【Все передавали письмо из рук в руки. На военной площадке воцарилась мёртвая тишина, лишь стоны раненых стали ещё яснее. Чэнь Дэн прочёл письмо, тихо вздохнул и больше не говорил】"
罢了！寄望他人终不牢靠，徐州的安危，终究要靠我们自己！全军损失惨重和无援军之事，严格封锁消息，不得外传半句！违令者，军法处置！,Enough! Placing hope in others is never reliable. Xuzhou's safety must depend on us! Strictly seal all news of our heavy losses and lack of reinforcements. Not a word may spread. Violators will face military law!,罢了！寄望他人终不牢靠，徐州的安危，终究要靠我们自己！全军损失惨重和无援军之事，严格封锁消息，不得外传半句！违令者，军法处置！,罷了！寄望他人終不牢靠，徐州的安危，終究要靠我們自己！全軍損失慘重和無援軍之事，嚴格封鎖消息，不得外傳半句！違令者，軍法處置！,よい！他人に望みを託すのは、結局頼りにならぬ。徐州の安危は、最後には我ら自身にかかっている！全軍が大損害を受け、援軍もないことは厳重に封じ、一言たりとも外へ漏らすな！命に背く者は軍法で処す！,Хватит! Надежда на других ненадёжна. Безопасность Сюйчжоу в конце концов зависит от нас самих! Строго скрыть тяжёлые потери всей армии и отсутствие помощи. Ни слова наружу! Нарушителей — по военному закону!
丹阳派好感下降10点，但威慑到吕布派系，吕布派系好感度提升20点,"Danyang Favor -10, but Lu Bu's faction is intimidated. Lu Bu faction Favor +20.",丹阳派好感下降10点，但威慑到吕布派系，吕布派系好感度提升20点,丹陽派好感下降10點，但威懾到呂布派系，呂布派系好感度提升20點,丹陽派好感度が10低下。ただし呂布派系を威圧し、呂布派系好感度が20上昇。,"Расположение фракции Даньян -10, но фракция Люй Бу запугана; расположение Люй Бу +20"
丹阳派信任度上升，取得曹豹信任,Danyang trust increased. Gained Cao Bao's trust.,丹阳派信任度上升，取得曹豹信任,丹陽派信任度上升，取得曹豹信任,丹陽派の信頼度が上昇し、曹豹の信任を得た。,"Доверие фракции Даньян выросло, получено доверие Цао Бао"
（此番此番攻势虽暂取小胜，然斩首之计已然落空，未能一举肃清泰山诸将。徐州精锐经连年鏖战早已折损惨重，臧霸等人据险列阵、互为犄角，地方内乱绵延不绝，战事遥遥无期。我军彻底错失合围良机，深陷消耗泥潭难以自拔，这般僵持耗战毫无胜算，只会缓缓扼死徐州根基，空耗人力物力，再无裨益可言……）,"(Though this attack won a small victory for now, the decapitation plan has failed, and we could not wipe out the Taishan Generals in one strike. Xuzhou's elite troops have been badly worn down by years of hard fighting. Zang Ba and the others hold strong terrain and support each other, while local unrest drags on with no end in sight. We completely missed the chance to encircle them and are trapped in a war of attrition. This stalemate has no hope of victory; it will only slowly choke Xuzhou's foundation and waste men and resources for nothing...)",（此番此番攻势虽暂取小胜，然斩首之计已然落空，未能一举肃清泰山诸将。徐州精锐经连年鏖战早已折损惨重，臧霸等人据险列阵、互为犄角，地方内乱绵延不绝，战事遥遥无期。我军彻底错失合围良机，深陷消耗泥潭难以自拔，这般僵持耗战毫无胜算，只会缓缓扼死徐州根基，空耗人力物力，再无裨益可言……）,（此番此番攻勢雖暫取小勝，然斬首之計已然落空，未能一舉肅清泰山諸將。徐州精銳經連年鏖戰早已折損慘重，臧霸等人據險列陣、互為犄角，地方內亂綿延不絕，戰事遙遙無期。我軍徹底錯失合圍良機，深陷消耗泥潭難以自拔，這般僵持耗戰毫無勝算，只會緩緩扼死徐州根基，空耗人力物力，再無裨益可言……）,（此度の攻勢は一時的な小勝を得たものの、斬首の計はすでに空振りとなり、泰山諸将を一挙に粛清することはできなかった。徐州の精鋭は連年の激戦でとうに大きく損耗し、臧覇らは険地に拠って陣を敷き、互いに角を成している。地方の内乱は延々と続き、戦は果てしない。我が軍は包囲の好機を完全に失い、消耗の泥沼にはまり抜け出せない。この膠着した消耗戦に勝ち目はなく、徐州の根基をゆっくり締め殺し、人力物力を空費するばかりで、もはや何の益もない……）,"（Эта атака дала временную малую победу, но план обезглавливания уже провалился, и Тайшаньских военачальников не удалось зачистить одним ударом. Элита Сюйчжоу после долгих лет тяжёлых боёв истощена, Цзан Ба и другие заняли укреплённые места и поддерживают друг друга. Местная смута тянется без конца, войне не видно края. Мы полностью упустили шанс окружения и увязли в болоте расхода сил. В таком затяжном противостоянии нет победы: оно лишь медленно задушит основу Сюйчжоу и зря истратит людей и припасы……）"
刘使君，布与君同出边陲，志同道合。昔日布与司徒王允同心，共诛国贼董卓，虽功成，关东诸侯却视布为敌，欲加害于我。布迫无奈，辗转至此，愿与使君共守徐州，求一片安宁。,"Lord Liu, we both hail from the frontier and share kindred ambitions. In years past, I joined Minister Wang Yun to slay the traitor Dong Zhuo. Though we succeeded, the eastern lords treated me as an enemy and sought my life. With nowhere else to turn, I came here in the hope that we might defend Xuzhou together and find a measure of peace.",刘使君，布与君同出边陲，志同道合。昔日布与司徒王允同心，共诛国贼董卓，虽功成，关东诸侯却视布为敌，欲加害于我。布迫无奈，辗转至此，愿与使君共守徐州，求一片安宁。,劉使君，布與君同出邊陲，志同道合。昔日布與司徒王允同心，共誅國賊董卓，雖功成，關東諸侯卻視布為敵，欲加害於我。布迫無奈，輾轉至此，願與使君共守徐州，求一片安寧。,劉使君、布と君は共に辺地に出で、志も同じです。かつて布は司徒王允と心を合わせ、国賊董卓を誅しました。功は成ったものの、関東諸侯は布を敵視し、害そうとしました。布はやむなく流転してここに至り、使君と共に徐州を守り、一片の安寧を求めたいのです。,"Правитель Лю, Бу и вы оба вышли из пограничных земель, наши стремления похожи. В прошлом Бу вместе с ситу Ван Юнем уничтожил государственного вора Дун Чжо. Но после успеха восточные князья увидели во мне врага и захотели вредить мне. Бу был вынужден скитаться и пришёл сюда. Я хочу вместе с правителемзащищать Сюйчжоу и найти покой."
主公，目下我军兵力匮乏，尤以泰山诸将叛乱，边境防务空虚。若吕布率部来归，定能大解燃眉之急。然……,"My lord, our forces are short, especially with the Taishan Generals in rebellion and the border defenses empty. If Lu Bu leads his men to join us, it would solve our urgent need. However...",主公，目下我军兵力匮乏，尤以泰山诸将叛乱，边境防务空虚。若吕布率部来归，定能大解燃眉之急。然……,主公，目下我軍兵力匱乏，尤以泰山諸將叛亂，邊境防務空虛。若呂布率部來歸，定能大解燃眉之急。然……,主君、目下我が軍は兵力が乏しく、特に泰山諸将の反乱で辺境防務が空虚です。呂布が部隊を率いて帰順するなら、燃眉の急を大いに解けましょう。ですが……,"Господин, сейчас нам не хватает войск, особенно из-за мятежа Тайшаньских военачальников и пустой пограничной обороны. Если Люй Бу приведёт людей и присоединится, это сильно поможет. Но……"
"刘备暂时整合了徐州势力,民心上升10，吕布势力正式接管泰山诸将管辖事宜，派系面板内，吕布条目将更替为泰山诸将。","Liu Bei temporarily integrated Xuzhou's forces. Public Support +10. Lu Bu's force officially takes over management of the Taishan Generals. In the faction panel, the Lu Bu entry will be replaced by Taishan Generals.","刘备暂时整合了徐州势力,民心上升10，吕布势力正式接管泰山诸将管辖事宜，派系面板内，吕布条目将更替为泰山诸将。","劉備暫時整合了徐州勢力,民心上升10，呂布勢力正式接管泰山諸將管轄事宜，派系面板內，呂布條目將更替為泰山諸將。",劉備は一時的に徐州勢力を統合しました。民心が10上昇。呂布勢力が正式に泰山諸将の管轄事務を接管し、派系パネル内では呂布項目が泰山諸将に置き換わります。,Лю Бэй временно объединил силы Сюйчжоу. Народная поддержка +10. Сила Люй Бу официально принимает управление Тайшаньскими военачальниками; в панели фракций пункт Люй Бу будет заменён Тайшаньскими военачальниками.
诸君！今日刀锋所指，非为刘备一人，乃为徐州百姓免遭袁术暴虐！我有一诺——凡我麾下士卒冲锋之处，必见我军帅旗！此战若退半步，诸君可斩我头悬于辕门！,"Everyone! The blade points today not for Liu Bei alone, but to spare Xuzhou's people from Yuan Shu's brutality! I make one promise: wherever my soldiers charge, my command banner will be seen! If I retreat half a step in this battle, you may cut off my head and hang it at the camp gate!",诸君！今日刀锋所指，非为刘备一人，乃为徐州百姓免遭袁术暴虐！我有一诺——凡我麾下士卒冲锋之处，必见我军帅旗！此战若退半步，诸君可斩我头悬于辕门！,諸君！今日刀鋒所指，非為劉備一人，乃為徐州百姓免遭袁術暴虐！我有一諾——凡我麾下士卒衝鋒之處，必見我軍帥旗！此戰若退半步，諸君可斬我頭懸於轅門！,諸君！今日、刀の向かう先は劉備一人のためではない。徐州の百姓を袁術の暴虐から救うためである！私は一つ誓う。我が麾下の士卒が突撃する所には、必ず我が軍の帥旗がある！この戦で私が半歩でも退けば、諸君は我が首を斬り、轅門に懸けよ！,"Господа! Сегодня наши клинки обращены не ради одного Лю Бэя, а ради народа Сюйчжоу, чтобы он не пострадал от жестокости Юань Шу! Я клянусь: где пойдут в атаку мои солдаты, там будет и знамя главнокомандующего! Если я отступлю хоть на полшага, вы можете отрубить мне голову и повесить у ворот лагеря!"
刘备亲自出战，众人士气上升。虽然刘备替换了张飞，但刘备本人也是出色的将领，请完成所有血战模式!【该模式无论胜负都会推进进程】,"Liu Bei personally enters battle, raising everyone's morale. Though Liu Bei replaces Zhang Fei, Liu Bei himself is an excellent commander. Complete all of Bloodbath Mode! [This mode advances the story regardless of victory or defeat.]",刘备亲自出战，众人士气上升。虽然刘备替换了张飞，但刘备本人也是出色的将领，请完成所有血战模式!【该模式无论胜负都会推进进程】,劉備親自出戰，眾人士氣上升。雖然劉備替換了張飛，但劉備本人也是出色的將領，請完成所有血戰模式!【該模式無論勝負都會推進程序】,劉備が自ら出戦し、一同の士気が上昇しました。劉備は張飛と交代しましたが、劉備自身も優れた将領です。すべての血戦モードを完了してください！【このモードは勝敗にかかわらず進行します】,"Лю Бэй лично вступил в бой, боевой дух вырос. Хотя он заменил Чжан Фэя, сам Лю Бэй тоже отличный командир. Завершите весь режим кровавой битвы!【Этот режим продвигает сюжет независимо от победы или поражения】"
"禀主公！今日张将军从徐州发来：
- 军饷{{GameManager.sav.coin_DayGet}}贯
- 新募士兵{{GameManager.sav.labor_DayGet}}人","Report, my lord! Today General Zhang sent word from Xuzhou:
- Military pay: {{GameManager.sav.coin_DayGet}} strings
- Newly recruited soldiers: {{GameManager.sav.labor_DayGet}}","禀主公！今日张将军从徐州发来：
- 军饷{{GameManager.sav.coin_DayGet}}贯
- 新募士兵{{GameManager.sav.labor_DayGet}}人","稟主公！今日張將軍從徐州發來：
- 軍餉{{GameManager.sav.coin_DayGet}}貫
- 新募士兵{{GameManager.sav.labor_DayGet}}人","申し上げます、主君！本日、張将軍より徐州から届きました：
- 軍餉{{GameManager.sav.coin_DayGet}}貫
- 新募兵{{GameManager.sav.labor_DayGet}}人","Докладываю, господин! Сегодня генерал Чжан прислал из Сюйчжоу:
- Военное жалование {{GameManager.sav.coin_DayGet}} гуаней
- Новобранцы {{GameManager.sav.labor_DayGet}} человек"
此时，一名士兵突然神情恍惚地走来，似乎看到了什么不可思议的东西。,"At that moment, a soldier suddenly approached in a daze, as if he had seen something impossible.",此时，一名士兵突然神情恍惚地走来，似乎看到了什么不可思议的东西。,此時，一名士兵突然神情恍惚地走來，似乎看到了什麼不可思議的東西。,その時、一人の兵士が突然ぼうっとした様子で歩いてきた。何か信じがたいものを見たようだった。,"В это время один солдат вдруг подошёл с отсутствующим видом, словно увидел что-то невозможное."
住手！都给我冷静下来！,Stop! Everyone calm down!,住手！都给我冷静下来！,住手！都給我冷靜下來！,やめろ！皆、落ち着け！,Стойте! Всем успокоиться!
呵斥声震得众人一怔，混乱稍歇。刘备环视四周，雾气渐浓，营中人心惶惶，粮尽援绝的困境再叠加未知的诡异，已然到了崩溃边缘。,"The shout stunned everyone, and the chaos eased slightly. Liu Bei looked around. The fog thickened, hearts in the camp panicked, and the crisis of exhausted grain and no aid, now joined by the unknown strange event, had brought them to the edge of collapse.",呵斥声震得众人一怔，混乱稍歇。刘备环视四周，雾气渐浓，营中人心惶惶，粮尽援绝的困境再叠加未知的诡异，已然到了崩溃边缘。,呵斥聲震得眾人一怔，混亂稍歇。劉備環視四周，霧氣漸濃，營中人心惶惶，糧盡援絕的困境再疊加未知的詭異，已然到了崩潰邊緣。,一喝に一同はびくりとし、混乱は少し収まった。劉備は周囲を見渡す。霧は濃くなり、営中の人心は不安に揺れている。糧尽き援絶の苦境に、未知の怪異が重なり、すでに崩壊寸前だった。,"Окрик заставил всех вздрогнуть, и хаос немного утих. Лю Бэй огляделся. Туман густел, люди в лагере были в панике, а к голоду и отсутствию помощи прибавилась неизвестная жуть. Всё уже стояло на краю обвала."
眼下局势不明，吕布叛反、下邳烽火，营中又突生异状，盲目慌乱必死无疑！来人，速选几名精锐死士，乔装成流民，趁雾气掩护潜出营地。看看到底发生了什么？,"The situation is unclear. Lu Bu has rebelled, beacons burn at Xiapi, and now strange events have erupted in camp. Blind panic means certain death! Men, quickly choose several elite deathsworn, disguise them as refugees, and use the fog to slip out of camp. Find out what has happened!",眼下局势不明，吕布叛反、下邳烽火，营中又突生异状，盲目慌乱必死无疑！来人，速选几名精锐死士，乔装成流民，趁雾气掩护潜出营地。看看到底发生了什么？,眼下局勢不明，呂布叛反、下邳烽火，營中又突生異狀，盲目慌亂必死無疑！來人，速選幾名精銳死士，喬裝成流民，趁霧氣掩護潛出營地。看看到底發生了什嗎？,今は状況が見えぬ。呂布は叛き、下邳には烽火が上がり、営中には異変が生じている。闇雲に慌てれば必ず死ぬ！誰か、精鋭の死士を数名選び、流民に変装させ、霧に紛れて営地を抜け出させよ。いったい何が起きているのか見てこい！,"Ситуация неясна: Люй Бу предал, Сяпи горит, а в лагере внезапная странность. Слепая паника — верная смерть! Люди, быстро выбрать несколько лучших смертников, переодеть беженцами и под прикрытием тумана вывести из лагеря. Пусть узнают, что происходит!"
坚持下去，完成血战模式！,Hold on and complete Bloodbath Mode!,坚持下去，完成血战模式！,堅持下去，完成血戰模式！,耐え抜き、血戦モードを完了せよ！,Держитесь и завершите режим кровавой битвы!
此烟雾惑心，诱人自啖，非寻常饥乱疯魔…… 反倒酷似黄巾妖术。吕布军中定然潜藏黄巾余孽，意在乱我军心。张阎…… 昔日我麾下潜藏的黄巾余党，离世不过数年。他的随身遗物我留存至今，莫非其中便藏着破解此术的法子？,"This smoke confuses the mind and drives men to eat themselves. It is no ordinary hunger-madness... It resembles Yellow Turban sorcery. Lu Bu's army must be hiding Yellow Turban remnants, aiming to break our morale. Zhang Yan... the Yellow Turban remnant once hidden under me, has been dead only a few years. I kept his belongings to this day. Could they contain a way to break this art?",此烟雾惑心，诱人自啖，非寻常饥乱疯魔…… 反倒酷似黄巾妖术。吕布军中定然潜藏黄巾余孽，意在乱我军心。张阎…… 昔日我麾下潜藏的黄巾余党，离世不过数年。他的随身遗物我留存至今，莫非其中便藏着破解此术的法子？,此煙霧惑心，誘人自啖，非尋常飢亂瘋魔…… 反倒酷似黃巾妖術。呂布軍中定然潛藏黃巾餘孽，意在亂我軍心。張閻…… 昔日我麾下潛藏的黃巾餘黨，離世不過數年。他的隨身遺物我留存至今，莫非其中便藏著破解此術的法子？,この煙霧は心を惑わし、人を自ら喰らわせる。尋常な飢乱や狂気ではない……むしろ黄巾の妖術に酷似している。呂布軍中には必ず黄巾の残党が潜み、我が軍心を乱そうとしているのだ。張閻……かつて我が麾下に潜んでいた黄巾余党、世を去ってまだ数年。その遺物は今も私が保管している。まさか、その中にこの術を破る手立てがあるのか？,"Этот дым смущает разум и толкает людей пожирать себя. Это не обычное безумие от голода…… скорее похоже на колдовство Жёлтых повязок. В войске Люй Бу наверняка скрылись их остатки, чтобы расшатать наш дух. Чжан Янь…… тот бывший остаток Жёлтых повязок, скрывавшийся у меня, умер всего несколько лет назад. Его личные вещи я храню до сих пор. Может, среди них есть способ разрушить этот колдовской приём?"
主公，张将军杀了曹豹，徐州内部因此发生混乱，丹阳兵反叛，勾结吕布，吕布军堵住我们的退路，形势危急！,"My lord, General Zhang killed Cao Bao, throwing Xuzhou into chaos. The Danyang troops rebelled and colluded with Lu Bu. Lu Bu's army has blocked our retreat. The situation is critical!",主公，张将军杀了曹豹，徐州内部因此发生混乱，丹阳兵反叛，勾结吕布，吕布军堵住我们的退路，形势危急！,主公，張將軍殺了曹豹，徐州內部因此發生混亂，丹陽兵反叛，勾結呂布，呂布軍堵住我們的退路，形勢危急！,主君、張将軍が曹豹を殺したことで徐州内部が混乱しました。丹陽兵が反叛し、呂布と結託しています。呂布軍が我らの退路を塞ぎ、情勢は危急です！,"Господин, генерал Чжан убил Цао Бао, из-за чего внутри Сюйчжоу началась смута. Даньянские солдаты восстали и вступили в сговор с Люй Бу. Войско Люй Бу перекрыло нам путь назад, положение критическое!"
