id,en,zh,lzh,ja,ru
士族派忠诚+10，陈登捐粮万石。,"Aristocratic Faction Loyalty +10, Chen Deng donates 10,000 dan of grain.",士族派忠诚+10，陈登捐粮万石。,士族派忠誠+10，陳登捐糧萬石。,士族派の忠誠度+10、陳登が食糧1万石を寄付。,"Лояльность аристократической фракции +10, Чэнь Дэн пожертвовал 10 тысяч мешков зерна."
(陈元龙不戒脍，恐难长寿，老夫尽力矣。),"(Chen Yuanlong indulges in delicacies without restraint, I fear he may not live long. This old man has done his best.)",(陈元龙不戒脍，恐难长寿，老夫尽力矣。),(陳元龍不戒膾，恐難長壽，老夫盡力矣。),（陳元龍は生肉を断たず、長寿は難しいだろう。老夫は尽力したが。）,"(Чэнь Юаньлун не воздерживается от излишеств, боюсь, долго не проживёт. Я сделал всё, что мог.)"
徐州之地，乱世之中如一盘珍馐，群雄皆欲染指。,"The land of Xuzhou, like a delicacy in the chaos of the era, is coveted by all warlords.",徐州之地，乱世之中如一盘珍馐，群雄皆欲染指。,徐州之地，亂世之中如一盤珍饈，群雄皆欲染指。,徐州の地は、乱世にあって珍味のごとく、群雄が皆手を出そうとしている。,"Земли Сюйчжоу в смутные времена подобны лакомому куску, на который жаждут посягнуть все герои."
但他们的争端与我何干？我们家世代扎根徐州，地位无人可撼。主公之位，换谁来坐，皆需仰我等鼻息。,"But what does their quarrel have to do with me? Our family has been rooted in Xuzhou for generations, with an unshakable position. No matter who sits in the lord's seat, they must still rely on our influence.",但他们的争端与我何干？我们家世代扎根徐州，地位无人可撼。主公之位，换谁来坐，皆需仰我等鼻息。,但他們的爭端與我何干？我們家世代扎根徐州，地位無人可撼。主公之位，換誰來坐，皆需仰我等鼻息。,だが、彼らの争いと我々に何の関係がある？我が家は代々徐州に根を下ろし、その地位は誰にも揺るがせない。主君の座など、誰が座ろうと、我々の鼻息を窺う必要がある。,"Но какое мне дело до их распрей? Наша семья веками укоренена в Сюйчжоу, и наше положение неколебимо. Кто бы ни занял место правителя — всем им придется считаться с нами."
毕竟粮草、兵马、民心，皆由士族掌控。,"After all, provisions, troops, and the people's hearts are all controlled by the gentry.",毕竟粮草、兵马、民心，皆由士族掌控。,畢竟糧草、兵馬、民心，皆由士族掌控。,やはり兵糧、兵馬、民心は、すべて士族の手中にある。,"Ведь провиант, войска и народная поддержка — всё это в руках знати."
刘玄德虽仁德可嘉，然根基未稳，可惜..我虽敬其人品，然徐州乃我的家乡，怎可弃之追逐虚名？,"Though Liu Xuande is indeed virtuous, his foundation remains unstable, what a pity... While I admire his character, Xuzhou is my homeland—how could I abandon it to chase empty fame?",刘玄德虽仁德可嘉，然根基未稳，可惜..我虽敬其人品，然徐州乃我的家乡，怎可弃之追逐虚名？,劉玄德雖仁德可嘉，然根基未穩，可惜..我雖敬其人品，然徐州乃我的家鄉，怎可棄之追逐虛名？,劉玄徳は仁徳に優れているが、基盤がまだ固まっていないのは惜しいことだ…。私は彼の人柄を尊敬しているが、徐州は私の故郷である。どうして虚名を追って故郷を捨てられようか？,"Хотя добродетели Лю Сюаньдэ достойны похвалы, его положение ещё нестабильно, жаль... Хоть я и уважаю его характер, но Сюйчжоу — моя родина, как же я могу оставить её ради погони за пустой славой?"
罢了罢了，乱世之中，唯保家族利益，方能屹立不倒。无论谁主徐州，吾自可运筹帷幄，笑看风云。,"Enough is enough. In these troubled times, only by safeguarding our clan's interests can we stand firm. Whoever rules Xuzhou, I shall remain the mastermind behind the scenes, watching the tides of war with a smile.",罢了罢了，乱世之中，唯保家族利益，方能屹立不倒。无论谁主徐州，吾自可运筹帷幄，笑看风云。,罷了罷了，亂世之中，唯保家族利益，方能屹立不倒。無論誰主徐州，吾自可運籌帷幄，笑看風雲。,まあまあ、乱世においては、一族の利益を守るこそが、揺るぎない存在となる道だ。誰が徐州を治めようと、我は帷幄のうちに策をめぐらし、風雲を笑って見ていよう。,"Ладно, ладно. В смутные времена только защита интересов семьи позволяет устоять. Кто бы ни правил Сюйчжоу, я смогу спокойно планировать и наблюдать за переменами."
前往荒地(支线任务),To the Wasteland (Side Quest),前往荒地(支线任务),前往荒地(支線任務),荒地へ(サブクエスト),Отправляйтесь в пустошь (побочное задание)
前往埋葬陶谦的墓地,Head to the burial site of Tao Qian,前往埋葬陶谦的墓地,前往埋葬陶謙的墓地,陶謙の墓へ向かう,Отправляйтесь к могиле Тао Цяня
糜家的郊外秘宅,The Mi Family's Secret Country Villa,糜家的郊外秘宅,糜家的郊外秘宅,糜家の郊外の隠れ家,Секретная загородная усадьба семьи Ми
黄帝的祀庙,The Temple of the Yellow Emperor,黄帝的祀庙,黃帝的祀廟,黄帝の祀廟,Храм Жёлтого Императора
你已选择进入演武场，将触发血战模式。在演武场内，你将不能离开，直到完成所有军事行动。请确保携带足够的物资，以应对各种挑战。,"You have chosen to enter the Training Grounds, which will trigger the Bloodbath Mode. Once inside, you cannot leave until all military operations are completed. Make sure to bring sufficient supplies to face various challenges.",你已选择进入演武场，将触发血战模式。在演武场内，你将不能离开，直到完成所有军事行动。请确保携带足够的物资，以应对各种挑战。,你已選擇進入演武場，將觸發血戰模式。在演武場內，你將不能離開，直到完成所有軍事行動。請確保攜帶足夠的物資，以應對各種挑戰。,演武場に入ることを選択しました。血戦モードが発動します。演武場内では、すべての軍事行動を完了するまで退出できません。各種の挑戦に備え、十分な物資を携行するようご注意ください。,"Вы выбрали вход на тренировочное поле, что активирует режим ""Кровавой битвы"". На тренировочном поле вы не сможете покинуть его, пока не завершите все военные операции. Убедитесь, что взяли достаточно припасов, чтобы справиться с любыми испытаниями."
暂时先等一等,Wait for now,暂时先等一等,暫時先等一等,少し待ってください,Пока подождём
前往荒地(支线任务),To the Wasteland (Side Quest),前往荒地(支线任务),前往荒地(支線任務),荒地へ(サブクエスト),Отправляйтесь в пустошь (побочное задание)
刘备一行人来到了昌邑村，找到了郑玄的住处。这是一间朴素但整洁的草屋，周围种满了各种草药和竹子。,Liu Bei and his companions arrived at Changyi Village and found Zheng Xuan's residence. It was a simple yet tidy thatched cottage surrounded by various medicinal herbs and bamboo.,刘备一行人来到了昌邑村，找到了郑玄的住处。这是一间朴素但整洁的草屋，周围种满了各种草药和竹子。,劉備一行人來到了昌邑村，找到了鄭玄的住處。這是一間樸素但整潔的草屋，周圍種滿了各種草藥和竹子。,劉備一行は昌邑村に到着し、鄭玄の住まいを見つけた。それは質素だが清潔な茅葺きの家で、周囲には様々な薬草と竹が植えられていた。,"Лю Бэй и его спутники прибыли в деревню Чанъи и нашли жилище Чжэн Сюаня. Это была скромная, но опрятная соломенная хижина, окружённая различными лекарственными травами и бамбуком."
学生刘备，特来拜见先生。,"Student Liu Bei, here to pay respects to the master.",学生刘备，特来拜见先生。,學生劉備，特來拜見先生。,学生の劉備、先生にお目にかかりに参りました。,Ученик Лю Бэй пришел навестить учителя.
刘备将一些肉干和礼物递给了郑玄的童子,Liu Bei handed some dried meat and gifts to Zheng Xuan's attendant.,刘备将一些肉干和礼物递给了郑玄的童子,劉備將一些肉乾和禮物遞給了鄭玄的童子,劉備は肉の干物と贈り物を鄭玄の童子に手渡した,Лю Бэй передал сушеное мясо и подарки слуге Чжэн Сюаня.
久闻将军大名，今日一见，果然不同凡响。,"I have long heard of your great name, General. Meeting you today, you truly live up to your reputation.",久闻将军大名，今日一见，果然不同凡响。,久聞將軍大名，今日一見，果然不同凡響。,将軍のご高名はかねがね承っておりましたが、今日お目にかかれて、さすがと感服いたしました。,"Давно слышал о славе генерала, и сегодня, увидев вас, убедился — вы действительно необыкновенны."
屋内布置简单，但书架上摆满了各种经书和典籍。郑玄与刘备坐在一张竹制的几案旁，开始交谈。,"The room was simply furnished, but the bookshelves were filled with various classics and texts. Zheng Xuan and Liu Bei sat at a bamboo table and began their conversation.",屋内布置简单，但书架上摆满了各种经书和典籍。郑玄与刘备坐在一张竹制的几案旁，开始交谈。,屋內佈置簡單，但書架上擺滿了各種經書和典籍。鄭玄與劉備坐在一張竹製的几案旁，開始交談。,室内の造りは簡素だが、書架には様々な経書や典籍が並んでいる。鄭玄と劉備は竹製の机のそばに座り、語り合いを始めた。,"В комнате простое убранство, но на книжных полках множество классических текстов и древних трактатов. Чжэн Сюань и Лю Бэй сидят за бамбуковым столиком и начинают беседу."
刘将军，你有何所求？,"General Liu, what do you seek?",刘将军，你有何所求？,劉將軍，你有何所求？,劉将軍、何かご所望は？,"Генерал Лю, что вам нужно?"
学生听闻先生学问渊博，特来请教治国之道。,I have heard of your profound knowledge and have come to seek your guidance on the art of governance.,学生听闻先生学问渊博，特来请教治国之道。,學生聽聞先生學問淵博，特來請教治國之道。,学生は先生の学識が深いと聞き、特に治国の道を教えを請いに参りました。,"Студент слышал, что учитель обладает обширными знаниями, и специально пришел спросить о пути управления государством."
治国之道，首在修身为本。君能修身，则可,"The way to govern a state begins with self-cultivation. If the ruler can cultivate himself, then he can",治国之道，首在修身为本。君能修身，则可,治國之道，首在修身為本。君能修身，則可,治国の道は、まず己を修めることにあり。君が己を修めれば、,"Путь управления государством начинается с самосовершенствования. Если правитель сможет усовершенствовать себя, тогда..."
此处为辩经小游戏，按照规则点击获得分数，游戏结束可能获得额外奖励,This is the Debate Mini-Game. Follow the rules and click to earn points. Additional rewards may be obtained when the game ends.,此处为辩经小游戏，按照规则点击获得分数，游戏结束可能获得额外奖励,此處為辯經小遊戲，按照規則點擊獲得分數，遊戲結束可能獲得額外獎勵,ここは論争ゲームの場です。ルールに従ってクリックしてスコアを獲得し、ゲーム終了時に追加報酬が得られる可能性があります,"Здесь мини-игра ""Дискуссия"". Нажимайте по правилам, чтобы заработать очки. По окончании игры можно получить дополнительные награды."
将军再来，可愿一辩治国之道？,"General, would you care to debate the way of governance once more?",将军再来，可愿一辩治国之道？,將軍再來，可願一辯治國之道？,将軍再び来たりて、治国の道を論じることを願わんか？,"Генерал, не желаете ли вновь обсудить пути управления государством?"
将军，老师不在，学生愿与您切磋经义！,"General, since the master is absent, this disciple would be honored to discuss the classics with you!",将军，老师不在，学生愿与您切磋经义！,將軍，老師不在，學生願與您切磋經義！,将軍、師はいませんが、この弟子が経義についてご指南いたします！,"Генерал, учителя нет, но я, ваш ученик, готов обсудить с вами канонические тексты!"
感谢先生，学生受益良多。,"Thank you, Master. I have learned a great deal.",感谢先生，学生受益良多。,感謝先生，學生受益良多。,先生、ありがとうございます。学ぶことが多くございました。,"Благодарю вас, учитель. Я многому научился."
荒地昏暗，天色阴沉，枯草随风摇曳，羊尸骨架散落，散发腥臭，村民远远围观，低语不安，刘备与随行士兵肃立。,"The wasteland lay dim under gloomy skies, withered grass swaying in the wind. Scattered sheep carcasses and bones reeked of decay as villagers watched from a distance, murmuring uneasily. Liu Bei and his soldiers stood solemnly nearby.",荒地昏暗，天色阴沉，枯草随风摇曳，羊尸骨架散落，散发腥臭，村民远远围观，低语不安，刘备与随行士兵肃立。,荒地昏暗，天色陰沉，枯草隨風搖曳，羊屍骨架散落，散發腥臭，村民遠遠圍觀，低語不安，劉備與隨行士兵肅立。,荒地は暗く、空はどんよりと曇り、枯れ草が風に揺れ、羊の死骸や骨が散らばり、生臭い匂いが漂っている。村人たちは遠巻きに不安そうに囁き合い、劉備とその配下の兵士たちは厳かに立ち尽くしていた。,"Пустошь мрачна, небо хмурое, сухая трава колышется на ветру, повсюду разбросаны скелеты овец, распространяя зловоние. Жители деревни наблюдают издалека, перешёптываясь с тревогой. Лю Бэй и сопровождающие его солдаты стоят в молчаливой скорби."
城内粮尽未解，城外又有异事，村民惶惶，速报详情。,"The city is running out of food with no solution in sight, while strange events unfold outside the walls. The villagers are in panic—report the details at once.",城内粮尽未解，城外又有异事，村民惶惶，速报详情。,城內糧盡未解，城外又有異事，村民惶惶，速報詳情。,城内の食糧が尽き、解決策が見つからず、城外では異変が起こり、村民は恐れおののいています。至急詳細を報告してください。,"В городе закончились запасы продовольствия, а за его стенами происходят странные события. Жители в панике, срочно доложите подробности."
主公，村民今晨发现此羊尸，被啃得只剩骨架，无血无肉，甚为诡异，皆言‘不详之兆’，人心不安！”,"My Lord, the villagers found this sheep carcass at dawn, gnawed down to the bones—no blood, no flesh. Most eerie indeed. They call it an 'ill omen,' and unrest stirs among the people!",主公，村民今晨发现此羊尸，被啃得只剩骨架，无血无肉，甚为诡异，皆言‘不详之兆’，人心不安！”,主公，村民今晨發現此羊屍，被啃得只剩骨架，無血無肉，甚為詭異，皆言『不祥之兆』，人心不安！,「殿、村人たちが今朝この羊の死骸を発見しました。肉も血もなく、骨だけが残されており、非常に不気味です。皆『不吉な前兆』と言って、人心が不安定になっております！」,"Господин, сегодня утром жители деревни нашли этот овечий труп — от него остался лишь скелет, ни крови, ни мяса. Очень странно. Все говорят, что это 'дурное предзнаменование', и люди встревожены!"
此事不解，恐生谣言。张阎，你此前查探，有何发现？,"If this matter is not resolved, rumors may spread. Zhang Yan, what have you discovered from your investigation?",此事不解，恐生谣言。张阎，你此前查探，有何发现？,此事不解，恐生謠言。張閻，你此前查探，有何發現？,この件を解決しなければ、噂が広まる恐れがある。張閻、お前が調べたところ、何か発見はあったか？,"Если не разобраться в этом деле, могут пойти слухи. Чжан Янь, что ты обнаружил во время расследования?"
主公，此骨旁有一竹筒，刻着触手怪纹，似非寻常之物，恐藏隐情。,"My Lord, beside this bone lies a bamboo tube engraved with tentacle-like patterns. It appears to be no ordinary object and may conceal hidden truths.",主公，此骨旁有一竹筒，刻着触手怪纹，似非寻常之物，恐藏隐情。,主公，此骨旁有一竹筒，刻著觸手怪紋，似非尋常之物，恐藏隱情。,主君、この骨の傍らに竹筒があり、触手の怪物の紋様が刻まれています。尋常ならざるもののようで、何か隠された事情があるかもしれません。,"Господин, рядом с костями лежит бамбуковый цилиндр с узорами, напоминающими щупальца. Похоже, это не обычная вещь — возможно, здесь скрыта какая-то тайна."
触手纹诡异，似蛊术之器，莫非有人暗中作祟？,The eerie tentacle patterns resemble witchcraft tools—could someone be plotting in the shadows?,触手纹诡异，似蛊术之器，莫非有人暗中作祟？,觸手紋詭異，似蠱術之器，莫非有人暗中作祟？,触手の紋様は不気味で、蠱術の道具のようだ。誰かが陰で企んでいるのか？,"Щупальцеобразные узоры выглядят зловеще, словно орудие колдовства. Неужели кто-то плетёт интриги в тени?"
(我刚接手徐州，民心如弦，若掩埋羊尸与此筒，或可暂息谣言，然不查其源，恐祸根暗藏，村民怨言更甚。若收筒追查，兵疲民困，恐难速解，然真相可明，免后患。此事如何决断……),"(I have just taken over Xuzhou, and the people's hearts are as taut as strings. Burying the sheep carcass with this bamboo tube may temporarily quell the rumors, but failing to investigate the source could allow hidden dangers to fester, worsening the villagers' grievances. If I collect the tube to investigate, the exhausted troops and impoverished people may struggle to resolve it quickly, yet the truth could be uncovered, preventing future troubles. How should I decide...)",(我刚接手徐州，民心如弦，若掩埋羊尸与此筒，或可暂息谣言，然不查其源，恐祸根暗藏，村民怨言更甚。若收筒追查，兵疲民困，恐难速解，然真相可明，免后患。此事如何决断……),(我剛接手徐州，民心如弦，若掩埋羊屍與此筒，或可暫息謠言，然不查其源，恐禍根暗藏，村民怨言更甚。若收筒追查，兵疲民困，恐難速解，然真相可明，免後患。此事如何決斷……),徐州を任されたばかりで民心は張り詰めた弦のよう。この羊の死骸と筒を埋めれば、一時的に噂を鎮められるかもしれぬ。しかし原因を究明せねば、禍根を残し村民の怨みはさらに深まろう。筒を回収して調査すれば、兵も民も疲弊しており迅速な解決は難しいが、真相は明らかになり後患を断てる。いかが決断すべきか……,"(Я только что принял управление Сюйчжоу, народное доверие хрупко, как струна. Если закопать труп овцы вместе с этим свитком, возможно, удастся временно успокоить слухи, но не выяснив источник, можно упустить скрытую угрозу, и жалобы крестьян усилятся. Если же изъять свиток и начать расследование, войска устали, народ измучен — вряд ли удастся быстро разрешить ситуацию, зато истина прояснится, и удастся избежать будущих бед. Как же поступить...)"
掩埋羊尸和木筒掩盖此事,Bury the sheep carcass and wooden tube to cover up the incident,掩埋羊尸和木筒掩盖此事,掩埋羊屍和木筒掩蓋此事,羊の死骸と木筒を埋めて証拠を隠す,"Зарыть овечьи туши и деревянные бочки, чтобы скрыть это дело"
收起木筒继续调查,Roll up the bamboo scroll and continue the investigation,收起木筒继续调查,收起木筒繼續調查,巻物を片付けてさらに調査を続ける,Свернуть свиток и продолжить расследование
刘备下令掩埋羊尸与竹筒，试图平息村民恐慌。,Liu Bei ordered the burial of the sheep carcasses and bamboo tubes to quell the villagers' panic.,刘备下令掩埋羊尸与竹筒，试图平息村民恐慌。,劉備下令掩埋羊屍與竹筒，試圖平息村民恐慌。,劉備は羊の死体と竹筒を埋めるよう命じ、村人の恐慌を鎮めようとした。,"Лю Бэй приказал закопать трупы овец и бамбуковые трубки, пытаясь успокоить панику среди жителей деревни."
但百姓对刘备掩埋羊尸，粗暴平息谣言觉得不满，谣言传播更深 民心-10，支线任务结束,"But the people were dissatisfied with Liu Bei's burial of the sheep carcass and his heavy-handed suppression of rumors, causing the gossip to spread further. Public Opinion -10. Side quest completed.",但百姓对刘备掩埋羊尸，粗暴平息谣言觉得不满，谣言传播更深 民心-10，支线任务结束,但百姓對劉備掩埋羊屍，粗暴平息謠言覺得不滿，謠言傳播更深 民心-10，支線任務結束,しかし、劉備が羊の死体を埋めて粗暴に噂を鎮めたことに民衆は不満を抱き、噂はさらに広まった。民心-10、サブクエスト終了,"Но народ был недоволен тем, что Лю Бэй закопал труп овцы и грубо подавил слухи, что привело к их ещё большему распространению. Народная поддержка -10, побочное задание завершено."
刘备收起迷魂木筒，带回府邸。,Liu Bei put away the bewitching wooden tube and brought it back to his residence.,刘备收起迷魂木筒，带回府邸。,劉備收起迷魂木筒，帶回府邸。,劉備は迷魂木筒を収め、邸宅へ持ち帰った。,Лю Бэй убрал дудку очарования и вернулся в свою резиденцию.
迷魂木筒进入背包，待后续事件触发,The Confusing Wooden Tube has been added to your inventory and will trigger subsequent events.,迷魂木筒进入背包，待后续事件触发,迷魂木筒進入背包，待後續事件觸發,迷魂木筒がバッグに入り、後続のイベントが発生するのを待つ,"Деревянная трубка с дурманом добавлена в рюкзак, ожидает последующих событий"
任务更新,Mission Updated,任务更新,任務更新,任務更新,Обновление задания
来人，将陶商、陶应带至此处，备欲引出张阎，取那骨棒，查明祸根，平此乱局！左右亲兵，严加护卫，切勿疏漏！,"Guards, bring Tao Shang and Tao Ying here at once! I intend to lure out Zhang Yan, retrieve that cursed bone staff, uncover the source of this calamity, and restore order! My personal guards, tighten your defenses—leave no room for error!",来人，将陶商、陶应带至此处，备欲引出张阎，取那骨棒，查明祸根，平此乱局！左右亲兵，严加护卫，切勿疏漏！,來人，將陶商、陶應帶至此處，備欲引出張閻，取那骨棒，查明禍根，平此亂局！左右親兵，嚴加護衛，切勿疏漏！,さあ、陶商と陶応をここへ連れて来い。備は張閻を引き出し、あの骨棒を手に入れ、禍の根源を明らかにしてこの乱を鎮めよう！左右の親衛隊よ、厳重に護衛せよ、決して手抜かりがあってはならん！,"Приведите сюда Тао Шана и Тао Ина! Я хочу выманить Чжан Яня, заполучить ту кость, выяснить источник бед и положить конец этому хаосу! Охрана, будьте начеку, никого не пропускайте!"
陶商、陶应被带出，瑟瑟发抖，亲兵持盾围护，列阵于前。百姓突然躁动，怒吼着涌上前，高喊：“献陶氏！平神怒！”人潮汹涌，推挤间亲兵阵形渐乱，防线被挤开缺口。,"Tao Shang and Tao Ying were brought out, trembling in fear, as their personal guards formed a shield wall in front of them. Suddenly, the crowd grew restless, roaring as they surged forward, shouting, ""Hand over the Taos! Appease the gods' wrath!"" The furious mob pressed forward, jostling the guards until their formation faltered and gaps opened in the defensive line.",陶商、陶应被带出，瑟瑟发抖，亲兵持盾围护，列阵于前。百姓突然躁动，怒吼着涌上前，高喊：“献陶氏！平神怒！”人潮汹涌，推挤间亲兵阵形渐乱，防线被挤开缺口。,陶商、陶應被帶出，瑟瑟發抖，親兵持盾圍護，列陣於前。百姓突然躁動，怒吼著湧上前，高喊：「獻陶氏！平神怒！」人潮洶湧，推擠間親兵陣形漸亂，防線被擠開缺口。,陶商と陶応は引きずり出され、震え上がり、親衛隊が盾を持って囲み、陣を前に構えた。突然、民衆が騒ぎ出し、「陶氏を差し出せ！神の怒りを鎮めよ！」と叫びながら怒涛のように押し寄せた。人波が激しく、押し合いの中、親衛隊の陣形は次第に乱れ、防衛線に隙間が開いた。,"Тао Шан и Тао Ин были выведены, дрожа от страха, их телохранители с щитами окружили их, выстроившись впереди. Внезапно народ заволновался, с рёвом устремившись вперёд, крича: ""Выдайте Тао! Успокойте гнев богов!"" Толпа бушевала, в давке ряды телохранителей начали расстраиваться, и в обороне образовался прорыв."
陶氏血债，今日必偿！,The Tao family's blood debt shall be repaid today!,陶氏血债，今日必偿！,陶氏血債，今日必償！,陶氏の血債、今日こそ返す！,Кровный долг Тао будет выплачен сегодня!
张阎趁乱突破，短刃刺下，陶商、陶应猝不及防，应声倒地，血染街石。亲兵急忙回防，已不及，百姓惊呼四散。,"Zhang Yan seized the chaos to break through, thrusting his dagger downward. Tao Shang and Tao Ying, caught off guard, fell to the ground with a thud, their blood staining the cobblestones. The guards rushed to defend, but it was too late—the terrified townsfolk scattered in panic.",张阎趁乱突破，短刃刺下，陶商、陶应猝不及防，应声倒地，血染街石。亲兵急忙回防，已不及，百姓惊呼四散。,張閻趁亂突破，短刃刺下，陶商、陶應猝不及防，應聲倒地，血染街石。親兵急忙回防，已不及，百姓驚呼四散。,張閻は混乱に乗じて突破し、短剣を突き下ろした。陶商と陶応は不意を突かれ、その場に倒れ、血が街の石畳を染めた。親衛隊が急いで防衛に戻ったが、時すでに遅く、民衆は驚きの声を上げて散り散りになった。,"Чжан Янь воспользовался суматохой, прорвался вперед и нанес удары коротким клинком. Тао Шан и Тао Ин, застигнутые врасплох, рухнули на землю, окропив камни улиц кровью. Охрана поспешила вернуться, но было уже поздно. В панике народ разбежался."
张阎，你这是何为！备待你不薄，你岂能让我背上杀旧主子女之名？左右，速拿下他！,"Zhang Yan, what is the meaning of this! I have treated you well—how could you make me bear the name of slaying my former lord's children? Guards, seize him at once!",张阎，你这是何为！备待你不薄，你岂能让我背上杀旧主子女之名？左右，速拿下他！,張閻，你這是何為！備待你不薄，你豈能讓我背上殺舊主子嗣之名？左右，速拿下他！,張閻、これは何事だ！備はお前に不義理はしていない。旧主の子を殺す汚名を着せようとするとは！左右、すぐに彼を捕らえよ！,"Чжан Янь, что ты делаешь! Я хорошо к тебе относился, как ты мог запятнать меня убийством детей моего бывшего господина? Стража, схватите его немедленно!"
主公仁义，我无话可说……心愿已了，错已铸成，这命，我自取，不脏你之刀！,"My lord's benevolence leaves me speechless... My wish is fulfilled, my mistake irreversible. This life I take myself—I shall not stain your blade!",主公仁义，我无话可说……心愿已了，错已铸成，这命，我自取，不脏你之刀！,主公仁義，我無話可說……心願已了，錯已鑄成，這命，我自取，不髒你之刀！,主君の仁義、言葉もありません…願いは叶い、過ちは犯した。この命、自ら取ろう、主君の刀を汚すまい！,"Господин милосерден, мне нечего сказать... Желание исполнено, ошибка совершена. Жизнь свою я возьму сам, не пачкайте свой меч!"
（张阎仰头苦笑，横刃抹颈，鲜血喷涌，踉跄跪地，眼中泪光闪烁，死状凄然，似有不甘与释然。）,"(Zhang Yan raised his head with a bitter smile, drew his blade across his throat in one swift motion. Blood gushed forth as he staggered to his knees, tears glistening in his eyes. His death was both tragic and serene, carrying an air of unfulfilled resolve yet final acceptance.)",（张阎仰头苦笑，横刃抹颈，鲜血喷涌，踉跄跪地，眼中泪光闪烁，死状凄然，似有不甘与释然。）,（張閻仰頭苦笑，橫刃抹頸，鮮血噴湧，踉蹌跪地，眼中淚光閃爍，死狀悽然，似有不甘與釋然。）,（張閻は天を仰ぎ苦笑いし、刃を横に振り頸を切り、血潮が噴き出した。よろめきながら跪き、目には涙が光り、死に様は哀れで、未練と諦めが入り混じっていた。）,"(Чжан Янь с горькой усмешкой запрокидывает голову, проводит клинком по горлу. Кровь хлещет фонтаном, он шатается и падает на колени. В его глазах мерцают слёзы, смерть выглядит трагичной — словно в ней смешались и смирение, и нежелание сдаваться.)"
此人恨意深埋，陶氏无辜，我虽取骨棒，未能护之，愧对陶公……,"This man harbors deep-seated hatred. The Tao family was innocent. Though I took the bone club, I failed to protect them... I am ashamed before Lord Tao...",此人恨意深埋，陶氏无辜，我虽取骨棒，未能护之，愧对陶公……,此人恨意深埋，陶氏無辜，我雖取骨棒，未能護之，愧對陶公……,この者は深く恨みを抱き、陶氏は無実であった。私は骨棒を手に入れたが、彼らを守ることができず、陶公に申し訳なく思う……,"Этот человек таил в себе глубокую ненависть. Тао ни в чем не виноват. Хотя я взял кость, но не смог его защитить... Стыдно перед господином Тао..."
张阎刺杀后自刎，民心因谣言止住暂稳，获得道具：饥蛊骨签，请回府邸获取具体信息。,"After assassinating Zhang Yan, he committed suicide by slitting his own throat. The public sentiment stabilized temporarily as the rumors ceased. Obtained item: Famine Bone Talisman. Return to your residence for details.",张阎刺杀后自刎，民心因谣言止住暂稳，获得道具：饥蛊骨签，请回府邸获取具体信息。,張閻刺殺後自刎，民心因謠言止住暫穩，獲得道具：饑蠱骨籤，請回府邸獲取具體信息。,張閻は刺殺後に自害し、民心は噂によって一時的に落ち着いた。アイテム「飢蠱骨札」を獲得、邸宅に戻って詳細を確認せよ。,"После убийства Чжан Яня он покончил с собой, слухи утихли, и народ успокоился. Получен предмет: Голодный костяной жребий. Вернитесь в резиденцию для получения подробной информации."
陶氏乃陶公血脉，备誓保其周全！我绝不能让他们做诱饵，亲兵随我，冲上街去，擒张阎，平民怨！,"The Tao family are descendants of Lord Tao, and I swear to protect them at all costs! I will never allow them to be used as bait. Guards, follow me! We charge into the streets to capture Zhang Yan and quell the people's rage!",陶氏乃陶公血脉，备誓保其周全！我绝不能让他们做诱饵，亲兵随我，冲上街去，擒张阎，平民怨！,陶氏乃陶公血脈，備誓保其周全！我絕不能讓他們做誘餌，親兵隨我，衝上街去，擒張閻，平民怨！,陶氏は陶公の血筋、私は必ず彼らを守り抜く！決して囮にはさせぬ！親衛隊よ、我と共に街へ突撃し、張閻を捕らえ、民の怨みを晴らすぞ！,"Тао — потомок господина Тао, и я клянусь защитить его любой ценой! Я не позволю использовать их как приманку! Гвардия, за мной — вперёд, на улицы! Схватим Чжан Яня и успокоим народ!"
（百姓见刘备不献陶氏，怒吼：“刺史护罪人！”张阎未现身，似提前得消息，骨头祭坛上的骨棒亦被人取走，蛊言仍在人群中流传。）,"(The people, seeing Liu Bei not presenting the Tao family, roared: ""The Inspector protects criminals!"" Zhang Yan never appeared, as if he had received advance warning. The bone staff on the sacrificial altar had also been taken away, yet the poisonous rumors continued to spread among the crowd.)",（百姓见刘备不献陶氏，怒吼：“刺史护罪人！”张阎未现身，似提前得消息，骨头祭坛上的骨棒亦被人取走，蛊言仍在人群中流传。）,（百姓見劉備不獻陶氏，怒吼：「刺史護罪人！」張閻未現身，似提前得消息，骨頭祭壇上的骨棒亦被人取走，蠱言仍在人群中流傳。）,（民衆は劉備が陶氏を差し出さないのを見て怒号した：「刺史が罪人をかばう！」張閻は姿を現さず、事前に情報を得ていたようで、骨の祭壇上の骨棒も持ち去られ、呪いの言葉はなおも人々の間に広まっていた。）,"(Народ, увидев, что Лю Бэй не выдаёт Тао, в ярости кричит: ""Наместник защищает преступника!"" Чжан Янь так и не появился, словно заранее получил предупреждение. Костяной жезл с алтаря тоже исчез, а слухи о колдовстве продолжают распространяться среди людей.)"
